Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables,Public Awareness,Energy Efficiency Programs,Urbanization Rate,Industrialization Rate,Energy Market Liberalization,Renewable Energy Patents,Educational Level,Technology Transfer Agreements,Renewable Energy Education Programs,Local Manufacturing Capacity,Import Tariffs on Energy Equipment,Export Incentives for Energy Equipment,Natural Disasters,Political Stability,Corruption Perception Index,Regulatory Quality,Rule of Law,Control of Corruption,Economic Freedom Index,Ease of Doing Business,Innovation Index,Number of Research Institutions,Number of Renewable Energy Conferences,Number of Renewable Energy Publications,Energy Sector Workforce,Proportion of Energy from Renewables,Public-Private Partnerships in Energy,Regional Renewable Energy Cooperation
USA,2015,Solar,92726.210131467,43458.62206372261,6577428421.485172,1217138914,146421270127448.25,756907.2091525252,26898.079529987994,91883.19151275359,774957.0367362064,130802,0,8196144861.862264,0,-6.351262579193459,628.7503755368651,142.12453592062,0.4984372196049225,55.55701279695741,12.65415217101239,59.710765487089375,900.6142444921805,0.007881611221108975,0.23918738856043237,250711381.3054253,230841392.2855436,5.741409744670227,0,84.94868790339726,51.285329887779405,1,538,9.636830559930198,1,0,38.979857966078846,56.177230633421836,70.20933056342562,1,6.870726801596916,0.7878139550290275,2.5036668578154853,9.405687725707589,9.310855237597798,52.32150215622937,90.27239484469956,58.43243312910076,630,6,8542,974227,62.84944987489086,1,0
Germany,2016,Solar,68708.57258615016,31960.90537211707,5454022358.8315,438437558,7373346782837.137,231286.6884664829,60188.18554666096,18604.29912273851,795744.9321061209,571406,0,4764203423.002042,1,7.525781132948932,2433.5275290121253,136.21480021740402,10.483235574086175,56.66026238173229,50.21167471220973,21.381983086407562,995.4929614718206,0.15693442819214165,0.48727858600425616,811107469.8519636,414933911.40400237,2.960354782196406,1,90.86718809081769,34.14552800471391,0,683,6.701212837189134,0,1,86.62834061164494,9.542139537776428,33.53153143066228,1,8.65009602138165,7.2690111088783755,5.598690294637089,5.715326711761976,6.894740560490305,31.042375621676342,32.219277300285434,79.85026101338495,160,88,8625,917044,52.39372956520486,0,1
France,2021,Solar,14598.733890276848,39567.07338462136,5376493091.902323,1130285850,166929667799191.12,456896.70918525575,77576.25180868553,30127.49800021373,860530.577204495,790654,0,1515121391.3690085,0,-8.701205402369146,806.797857436376,186.7373668355298,6.692179125649183,1.918767210341199,86.34813706167259,91.22154161375413,644.9676965173785,0.36675947216623284,0.4870537181410948,115584129.94652872,645238373.4111804,5.833119883492632,1,1.5572968965336442,97.25905629086989,1,395,1.4422692748237065,1,0,96.57515522566314,93.72474752735558,46.77332117438002,0,1.365804351568246,1.2673848278798716,5.467723081263087,1.9145573609638789,4.6480272105682126,36.25206529113354,42.309139154041574,44.93364297426903,338,84,1598,593566,68.71209309912977,1,0
Brazil,2008,Hydro,91477.99963473203,43518.34979365327,658230255.0943602,1108238904,80239947108272.25,950485.7910643212,34214.41117322175,57539.9918022519,187395.96521131028,895103,1,1398476819.4832768,1,5.368249644732657,320.850941053257,228.3181337499786,0.2515280557082955,35.74380026435332,25.515420701231683,40.17412108183416,439.7428368691605,0.9271178141728464,0.3933783879288119,682972500.2797323,889992631.0374551,3.3193136599574604,0,29.201696046744352,49.20855589505171,0,606,0.8401521406701018,1,1,32.499412804378146,30.914651740128363,51.191473530709274,0,2.962174415209807,6.613156407738056,6.77278136606223,2.0997660317586844,6.226263976566894,50.382266361595995,74.26691795235313,3.4464492557826465,844,19,3802,820154,73.78966479559546,1,1
Brazil,2015,Hydro,93342.96514040833,16942.282395865695,7906061548.302837,1196509122,183902175884911.06,287778.51501027733,62997.538009906326,74694.94457602719,41268.67553420971,245672,0,1519441513.4977841,1,1.2164989371183914,166.77903044177083,216.50653498464123,2.8467233460144974,46.88250025702023,45.19042270209758,69.63641474008118,901.3775481336824,0.6761150427015248,0.3948880471165043,167786613.8821322,5827716.777302281,5.217049319840092,0,63.3802356341552,86.72634192159623,1,728,5.67737205798272,1,0,35.38635442755859,53.316828382880246,52.586288894146946,1,6.604040454741401,6.118835397313759,1.612261970606178,0.05900433196344479,2.9799968791607503,57.07001215937977,3.7697256149557767,35.194028816655575,202,52,6011,623159,13.992431380357417,0,1
Canada,2017,Biomass,32133.762644781018,3146.1366704218703,8273888432.068534,659569232,142217649054016.22,433366.6115028339,15561.666618316702,19793.233545132658,724107.0870479166,58615,0,3827176597.879019,0,33.76281891568613,193.8923463269872,289.6787642235837,7.807108498806069,17.67814583057853,9.745188577090335,90.73172397067427,494.07708485227977,0.8889257578209793,0.41344543811227735,846157805.0258409,943434916.2822587,4.476783929696996,1,33.47622924899466,77.84225217247734,1,299,6.435865722023327,1,0,90.66375485414828,74.35875290124409,82.76307475384812,1,2.9219533519273675,2.3047496972959136,4.891695515565599,1.1637034892157894,5.549446020241977,69.82246817284323,6.963518880832931,99.23995299624562,281,68,2188,125227,25.280744971720658,1,1
Brazil,2005,Wind,61773.41619878753,30139.47573051668,7812266383.762714,1399510476,135449990565961.42,231578.12499353036,76503.9642305332,28288.18970342506,963457.7652150037,684179,1,702206194.5548946,0,-8.645742998157838,2896.61960841261,298.69460773600446,2.0474021619089307,1.2168805316560727,64.48741703490792,29.78267063209935,529.8069169453271,0.2686745932421427,0.1612971740061886,901244404.6620795,344121158.4138189,2.8473396788625074,1,42.36528062453551,6.857493465817521,0,820,7.879937828677774,0,0,96.31024730102415,39.758468178497566,94.80204089220659,1,3.265765613282283,4.252747060521152,1.135514255988208,0.22981691546393512,6.4476628106628695,25.09241491686396,19.229315435174122,67.38462442402945,834,33,8708,8991,58.68568530083503,1,1
Brazil,2019,Geothermal,51702.31908953166,46102.987238878064,5951984920.067894,785683104,159027053528818.12,22510.616945321613,99113.65742871372,48556.089716232826,96715.07493811565,401010,0,6093545799.885452,1,-4.389683729078843,2835.3338525075937,152.58697336568886,7.158551271039421,41.82829981737455,9.754565494191647,19.967372850858133,254.37179667425386,0.07286509974421973,0.3568011017469736,621530576.7371515,41207565.237052396,0.11433640070689588,0,91.67744154496795,32.94516522540858,0,728,1.142008773928992,0,0,91.71015040239068,56.823768350198335,89.12997881768175,0,9.360416368705287,0.300755220474308,0.9961484452210267,3.0926627852814645,1.7211008683136553,78.14091266444424,17.70183988957219,92.95805394051577,248,51,3809,471417,63.29724970261762,0,0
Brazil,2007,Wind,6960.225475995411,2283.058307379789,4597333338.763083,317148471,81307081443038.48,622105.4903750145,50867.91119017622,53072.77550253861,230942.9734703968,153607,1,6792838629.825822,1,23.51453353688948,1715.1122830730594,280.5744515201643,1.7593793395978197,91.1301921184073,25.69072656734791,13.516813449399567,918.1067180798018,0.3218370052248479,0.42815239378919484,313587216.5981023,904807907.3980074,9.226758996565586,1,24.344297340929653,49.76769644372424,1,768,2.8809834861769046,1,1,38.07401438202977,93.70884776108018,46.34481609539516,1,6.170442663143608,3.9980864940926586,4.52513203859624,4.442550532129013,8.327961013287148,70.43869539293564,57.42550166191306,19.312903662076607,842,90,4947,860788,27.30738955290346,1,1
India,2010,Geothermal,19005.098854502074,42180.40585797366,317672157.62131524,1098266529,122549510470529.31,763324.4270493671,17257.35858214785,46465.02673370682,353420.73069012485,25586,1,1475987021.9410217,1,18.86462309705704,2315.411267807081,224.49223942585527,10.907194087289872,76.06015389650015,80.87618971907024,52.4752750039856,603.9515161703081,0.11210224636445265,0.06773485552657237,868602584.1350309,651491574.8300557,0.7430478758372006,1,4.0688808060374,51.06910014079402,1,265,7.21651797375218,0,0,89.6862823546873,11.664015884937983,44.52209558474954,1,0.311764886372905,2.964833673238899,6.882630039196473,5.5932988786510744,0.31413438902928137,36.267511633614916,21.009515200204753,26.418563936686056,637,55,3963,582369,75.89103837081832,0,1
France,2011,Geothermal,40252.03044950472,2125.732259178791,382020770.30065835,160661875,188349547290138.75,167827.13563781453,23486.90918799118,90384.24749555798,574971.2528626851,330934,1,4141553809.886418,0,23.5742964093497,436.55244455455653,259.7407129219686,4.768246808474176,53.90052127646193,55.52302546121781,78.78657682841961,357.26673369877807,0.9295067081384991,0.2732342985878721,133756353.16071494,691839936.005964,0.24535189833354232,1,96.5679606695495,87.02006989817525,1,764,0.9460494721937263,0,1,6.5151234265313995,57.468265297391284,74.50340531902728,1,1.8371538849987967,2.4144005248737423,8.586374058451002,7.751513610452337,1.3367389077008573,46.73081448405899,2.1185262958892115,93.24387809977993,939,58,2015,289818,86.39943164675732,1,0
Germany,2021,Wind,32371.969252807667,43753.958312949486,866397783.7832601,1222196199,38661371774883.34,947682.4832158088,50532.35058396581,91758.32378211756,783379.6365624467,270017,0,7199788753.115192,1,-0.6521494928121285,2515.368505618005,194.3256703778015,8.610199660468904,4.429114508153786,69.67210569827205,37.39718473724531,407.8283005943623,0.04709009722129209,0.07513460284595636,911868156.7496698,928137276.1474683,7.151115105823838,0,7.204449922030132,72.56797344991521,0,77,2.5431496219606684,1,0,63.14547826527336,61.03446258130384,13.939178231308592,1,2.0194267090952653,6.261691602948498,6.814699697846257,2.6345413872769052,8.596906042171941,98.75642759584979,53.30891810324363,32.3959230213771,760,25,6168,153548,37.61390313619034,0,0
China,2007,Geothermal,90909.22270563019,34921.96795727385,5422660955.450943,1400996591,174182570089576.03,359249.6162071109,37769.38957861169,30753.940924582053,577262.4296219767,318784,1,4670903397.599534,1,-7.876615168466841,1489.3516167472858,144.91677497206086,1.4123776117083815,56.67386908237068,48.624433655579935,29.96012075280263,661.5402037906072,0.04297423413719159,0.06318168918885396,57732259.71744484,709960136.6298398,4.730493820683068,0,85.11447521718584,34.524796228451535,0,810,9.335776914960766,0,1,2.9045241717018278,88.9249338485466,75.05026549265389,0,6.719786704277281,9.60606983995807,5.59979760324277,9.346797003227811,3.398599871998637,54.816432674826075,6.471282246160381,76.34142924758058,479,80,5378,387627,98.74996976171818,1,0
France,2002,Biomass,39464.02863723073,5822.172839988774,5356071953.711592,318861882,69202447717502.055,181051.8494087415,6355.278841676612,89030.54756250491,9878.844260657266,502472,1,6161972576.323159,1,1.5945417829812882,295.84304632769664,249.07013336923146,1.9504378161549318,45.08908657376277,9.804209528117935,46.77343228432218,944.7182212720734,0.41030064921585074,0.15611556943608693,913490184.8486573,153789450.4700959,8.394356538171865,1,84.45452328833913,67.2236632636227,0,799,8.626552886992235,0,1,48.03817039420126,46.91571757467299,98.73534139957924,1,8.688703262845568,0.8571102249401441,1.582769634392317,8.984290307801784,4.560677966057055,68.72913397354144,22.7132920942685,22.4287105934706,647,0,8397,982274,91.77011493937131,0,0
India,2014,Geothermal,36715.2627227903,4626.616372123379,7256207900.978757,805387629,155768935713626.75,333020.01190762094,41269.08740311585,37815.73831594215,773265.3704714855,778597,0,4242349326.308536,1,7.036452180670487,2262.6987984685447,154.05496447734615,3.381990597186583,28.07016286314208,35.00737824914558,10.1880104511187,539.1742384947019,0.823908493124055,0.4286874157630378,589431517.1774755,425381059.13182,8.050612543160664,0,26.88184343570238,20.356189751769715,0,369,4.72668202445157,0,1,87.15909799207893,8.0424602377151,70.80885093823272,1,1.9827211829215918,4.192551729435825,8.893309063876092,4.807608759804887,6.944030445084119,94.61930077090294,88.65451883673593,19.24808997088363,641,19,6460,795319,66.3526662072952,1,0
China,2021,Wind,4966.6163478372055,48257.39448468108,1779556107.1279578,555098258,40107735074969.23,952906.5186181399,98782.05045611032,11679.70221313113,85615.85750635082,753212,1,6533968967.884642,0,1.5067687844718485,2562.7443520624,261.72236603376257,14.289093615041676,32.016746248818926,61.97293906683101,24.313103869950826,798.5607058516563,0.29986420032040895,0.10732448405485509,519976145.69051427,305392471.12562555,4.821727209388834,1,10.876227819517482,61.04367280820865,1,240,6.7758275360187366,1,1,36.00399400918235,95.92775520051376,0.9338230825800098,1,0.7749785620744432,9.509524864543208,0.5278264592695325,4.389489388785426,4.36362949909575,70.10478682830379,4.235310268610681,77.28580887025296,954,35,4528,125398,19.54163954043694,0,0
Germany,2013,Solar,29751.77954743128,16246.950773212235,6530105516.299912,1222642295,167672802185052.22,511716.36070204776,55470.818919163234,85692.73418235706,104751.19715730312,563046,0,7609005147.600615,0,12.924492565019385,2464.0977385289057,106.29983195011299,9.31988954073508,53.600239569945465,18.499831858286342,73.3815462770697,722.6422594729928,0.018037844388447688,0.08690241034895008,604864246.5225868,955501510.998723,4.0190922206036035,0,16.60249613218361,34.572875965812436,1,782,8.224835263157894,0,0,32.83916353470391,73.32862157988133,52.827206835212294,0,1.7720193308531806,4.996961031910719,7.31838050688978,7.273201101765926,8.075714788040713,48.08383377370139,72.26328141594577,6.5632290658613535,219,13,8165,969704,93.03799882021842,0,0
China,2023,Hydro,82000.56259873236,8630.643183822942,6780319359.735765,475430461,8931416516109.043,402130.40434564714,30942.589021740285,78118.06909604216,295417.0782146691,111669,1,5208653065.671301,1,5.579608519946026,2490.199136431483,125.10734379194625,6.6971503982714555,64.04034955639194,4.130091299442729,63.2315358014795,845.3497102556056,0.695361532916287,0.15115092383627063,5641840.33239044,850444886.6641661,6.046435792020518,1,53.867571427094575,3.9344485414747665,1,512,1.2653110402663081,1,0,16.08945599264192,6.018318150264301,20.129943313925423,0,2.8900011881776324,3.9094810793683754,1.6602237623339877,0.05008929931747841,0.3271590522576995,29.088924360125233,88.11029781372284,14.402429138020068,447,89,750,174398,5.857457608246753,1,1
Russia,2000,Solar,47030.79171407911,48375.49604060327,7283409893.5594015,625791528,153634618216389.06,505119.05085666344,2293.4149189237723,13614.253660622955,448503.0567559554,159126,1,7480461639.81683,1,9.140216990425817,2164.8139124869776,192.9510677865266,5.443136341988175,40.37201942355304,8.954036562611556,22.601916178509818,239.5684075377008,0.8641483173126085,0.0688994073688106,588083835.9529275,105419488.23534052,2.9493270828475016,1,46.18985018735485,80.1285407974755,1,699,2.174162593174457,0,0,81.33407544198452,98.978138277473,68.18638441835868,1,5.361911563133223,9.15405261955511,8.573300730297387,4.681310288732627,8.143094379288105,71.27996387802405,57.334061615029874,1.894199472764202,854,89,4469,522944,60.13609315372398,0,0
Brazil,2002,Geothermal,21058.628229197802,47801.37878632042,9883954679.120972,849748553,130836875894758.77,316761.9272474332,25278.413732146488,90902.46320540649,595164.029953871,951580,0,5325524810.120691,0,24.512506441054796,1042.4459489882488,285.1679022667403,12.578644319306937,39.46599062585398,95.6758610010696,81.39147691978326,27.310291714400897,0.622508070329185,0.3552099905452635,813175271.5095905,346682212.110699,9.311115366650796,1,82.05274138837942,98.25257566580109,0,258,6.808260908712123,0,0,66.70595528670766,98.5923168306001,86.55069570388552,0,7.042399211938305,2.2764771224229454,9.800801384853628,9.32679392157366,7.39289419984845,27.779805250539713,69.66025684432037,18.222175687209198,489,39,9685,953526,12.734492999117709,0,0
Japan,2021,Solar,91964.22191851487,46281.55145361422,3906013518.060723,1106407517,76111761051869.6,368299.94654765166,38460.5170178272,45126.35984188129,506357.25496268045,965882,0,8104810373.710444,0,37.331226512226834,1628.4635138144397,266.56791854397125,1.3773614179677836,37.476308203123935,59.78560438135009,0.8895860691641055,882.5951841950189,0.7574287189519094,0.2717581409203511,127739469.38607582,617634116.558218,6.279710876936893,0,23.7455610295096,39.357885838519536,1,920,2.9381970465542406,0,0,80.07837878009795,90.89579775293981,0.9932358479603942,1,1.984361833007915,0.35144825945264024,4.810780064593681,2.155259248244057,0.5361129760886174,29.58665806731077,24.23208059795856,36.42524071540294,654,94,5663,327430,20.76742366495319,0,0
USA,2016,Solar,11899.249931921742,14621.511184858111,1987725068.029301,1350589048,149261824283316.5,245964.4361947614,33380.561710936876,26892.45217342913,852999.9360013364,85574,1,4576755882.910916,1,-3.918768132692149,622.5847585617121,260.3638491014492,8.434529315669192,32.96032656653238,4.285096818463785,56.82686995245447,710.6402588016723,0.10600691400315865,0.4257786951236028,559012417.7894858,641332843.4433255,0.8764246895096828,0,94.11518278220285,62.36333852012618,0,917,5.26367377396056,0,1,71.37580324959144,17.614909397189027,10.259440759704042,0,0.21795196551986695,1.6325754370743473,1.1270611656334795,2.12383207818032,5.180759169856301,20.178667003107286,76.14539079404898,79.09301204448342,678,1,8678,643314,28.371161826070946,0,0
